source_dataset,label,raw_filepath,filename,extension,processed_filepath,width,height,image_mode,file_size_bytes,content_hash
kaggle,good,D:\Tyre_Classification\datasets\raw\kaggle\good\good (245).jpg,good (245).jpg,.jpg,D:\Tyre_Classification\datasets\processed\good\kaggle_good_good (245).jpg,1800,4000,RGB,1858336,e787fcb10e494d6db613903a7efbb677
kaggle,good,D:\Tyre_Classification\datasets\raw\kaggle\good\good (246).jpg,good (246).jpg,.jpg,D:\Tyre_Classification\datasets\processed\good\kaggle_good_good (246).jpg,1800,4000,RGB,2512568,8ca0cd2be3658d693d749420bea60556
kaggle,good,D:\Tyre_Classification\datasets\raw\kaggle\good\good (247).jpg,good (247).jpg,.jpg,D:\Tyre_Classification\datasets\processed\good\kaggle_good_good (247).jpg,1800,4000,RGB,1950919,37db6a8eb3407a50b25ebb88ed1b3b76
kaggle,good,D:\Tyre_Classification\datasets\raw\kaggle\good\good (248).jpg,good (248).jpg,.jpg,D:\Tyre_Classification\datasets\processed\good\kaggle_good_good (248).jpg,1800,4000,RGB,2392000,85ea324207aef178d3fd2c3d0bbd2114
kaggle,good,D:\Tyre_Classification\datasets\raw\kaggle\good\good (249).jpg,good (249).jpg,.jpg,D:\Tyre_Classification\datasets\processed\good\kaggle_good_good (249).jpg,1800,4000,RGB,1926737,140d0865ba4a6ba422f8d720646c645f
kaggle,good,D:\Tyre_Classification\datasets\raw\kaggle\good\good (25).jpg,good (25).jpg,.jpg,D:\Tyre_Classification\datasets\processed\good\kaggle_good_good (25).jpg,2258,2258,RGB,817074,3087f052f4c84d38bf77dddd7c5c0d24
kaggle,good,D:\Tyre_Classification\datasets\raw\kaggle\good\good (250).jpg,good (250).jpg,.jpg,D:\Tyre_Classification\datasets\processed\good\kaggle_good_good (250).jpg,1800,4000,RGB,2828739,aebe980a196dc4e37f166ce90750b459
kaggle,good,D:\Tyre_Classification\datasets\raw\kaggle\good\good (251).jpg,good (251).jpg,.jpg,D:\Tyre_Classification\datasets\processed\good\kaggle_good_good (251).jpg,1800,4000,RGB,2456676,2f1b33eac69b1df6b9b584128d33fcce
kaggle,good,D:\Tyre_Classification\datasets\raw\kaggle\good\good (252).jpg,good (252).jpg,.jpg,D:\Tyre_Classification\datasets\processed\good\kaggle_good_good (252).jpg,4000,1800,RGB,2295637,81c2ed1c8868e7fb6fff279f64a4feae
kaggle,good,D:\Tyre_Classification\datasets\raw\kaggle\good\good (253).jpg,good (253).jpg,.jpg,D:\Tyre_Classification\datasets\processed\good\kaggle_good_good (253).jpg,4000,1800,RGB,2464133,cb9302ef49d2c3522b83265600fd968c
kaggle,good,D:\Tyre_Classification\datasets\raw\kaggle\good\good (254).jpg,good (254).jpg,.jpg,D:\Tyre_Classification\datasets\processed\good\kaggle_good_good (254).jpg,4000,1800,RGB,1630047,ef1d6ec902e4440ce428524e838aa1cb
kaggle,good,D:\Tyre_Classification\datasets\raw\kaggle\good\good (255).jpg,good (255).jpg,.jpg,D:\Tyre_Classification\datasets\processed\good\kaggle_good_good (255).jpg,4000,1800,RGB,2721604,cfdbe1055b981d07532dbaad98a6c6b7
kaggle,good,D:\Tyre_Classification\datasets\raw\kaggle\good\good (256).jpg,good (256).jpg,.jpg,D:\Tyre_Classification\datasets\processed\good\kaggle_good_good (256).jpg,4000,1800,RGB,2595575,02e3ad19e35358afac4d3e199e899706
kaggle,good,D:\Tyre_Classification\datasets\raw\kaggle\good\good (257).jpg,good (257).jpg,.jpg,D:\Tyre_Classification\datasets\processed\good\kaggle_good_good (257).jpg,4000,1800,RGB,2746213,f2a320fa771eaa75c166b5e93810c2f9
kaggle,good,D:\Tyre_Classification\datasets\raw\kaggle\good\good (258).jpg,good (258).jpg,.jpg,D:\Tyre_Classification\datasets\processed\good\kaggle_good_good (258).jpg,4000,1800,RGB,3196078,d644df03b00136fb43beec99cd9850ec
kaggle,good,D:\Tyre_Classification\datasets\raw\kaggle\good\good (259).jpg,good (259).jpg,.jpg,D:\Tyre_Classification\datasets\processed\good\kaggle_good_good (259).jpg,4000,1800,RGB,2307479,eeec92578b203e1b303b1aac5617db30
kaggle,good,D:\Tyre_Classification\datasets\raw\kaggle\good\good (26).jpg,good (26).jpg,.jpg,D:\Tyre_Classification\datasets\processed\good\kaggle_good_good (26).jpg,2634,2634,RGB,1115714,9ccb029dde00be0b2084c55e801f902e
kaggle,good,D:\Tyre_Classification\datasets\raw\kaggle\good\good (260).jpg,good (260).jpg,.jpg,D:\Tyre_Classification\datasets\processed\good\kaggle_good_good (260).jpg,4000,1800,RGB,2651051,bedc4278bbb8567c9434d526dda466f3
kaggle,good,D:\Tyre_Classification\datasets\raw\kaggle\good\good (261).jpg,good (261).jpg,.jpg,D:\Tyre_Classification\datasets\processed\good\kaggle_good_good (261).jpg,4000,1800,RGB,2049033,9d1ad8569deb9925202dc11c622ea248
kaggle,good,D:\Tyre_Classification\datasets\raw\kaggle\good\good (262).jpg,good (262).jpg,.jpg,D:\Tyre_Classification\datasets\processed\good\kaggle_good_good (262).jpg,4000,1800,RGB,2497177,2ca9c535f62ef5f71ebd7cce57e8a031
kaggle,good,D:\Tyre_Classification\datasets\raw\kaggle\good\good (263).jpg,good (263).jpg,.jpg,D:\Tyre_Classification\datasets\processed\good\kaggle_good_good (263).jpg,4000,1800,RGB,2268619,b4908e5d07ad86251c341058f79625a9
kaggle,good,D:\Tyre_Classification\datasets\raw\kaggle\good\good (264).jpg,good (264).jpg,.jpg,D:\Tyre_Classification\datasets\processed\good\kaggle_good_good (264).jpg,4000,1800,RGB,2778294,e8263fdafed29ea8555127bc524e2b29
kaggle,good,D:\Tyre_Classification\datasets\raw\kaggle\good\good (265).jpg,good (265).jpg,.jpg,D:\Tyre_Classification\datasets\processed\good\kaggle_good_good (265).jpg,4000,1800,RGB,2699108,62775354b468cdfd01777e6b6ecef13e
kaggle,good,D:\Tyre_Classification\datasets\raw\kaggle\good\good (266).jpg,good (266).jpg,.jpg,D:\Tyre_Classification\datasets\processed\good\kaggle_good_good (266).jpg,4000,1800,RGB,1987729,038d749ce24ef6eca5711a0f8c768a32
kaggle,good,D:\Tyre_Classification\datasets\raw\kaggle\good\good (267).jpg,good (267).jpg,.jpg,D:\Tyre_Classification\datasets\processed\good\kaggle_good_good (267).jpg,4000,1800,RGB,1726763,b45e0a4dab7ef9ae5faaed38495ca504
kaggle,good,D:\Tyre_Classification\datasets\raw\kaggle\good\good (268).jpg,good (268).jpg,.jpg,D:\Tyre_Classification\datasets\processed\good\kaggle_good_good (268).jpg,1800,4000,RGB,2128844,fcd770beda73b9d357c7dcc2e2740819
kaggle,good,D:\Tyre_Classification\datasets\raw\kaggle\good\good (269).jpg,good (269).jpg,.jpg,D:\Tyre_Classification\datasets\processed\good\kaggle_good_good (269).jpg,4000,1800,RGB,2370258,a3503be2afd1ab101aabdae439c6e0c8
kaggle,good,D:\Tyre_Classification\datasets\raw\kaggle\good\good (27).jpg,good (27).jpg,.jpg,D:\Tyre_Classification\datasets\processed\good\kaggle_good_good (27).jpg,2895,2895,RGB,1412171,6ba3bbedab7b4fb4405aa3d4148b7043
kaggle,good,D:\Tyre_Classification\datasets\raw\kaggle\good\good (270).jpg,good (270).jpg,.jpg,D:\Tyre_Classification\datasets\processed\good\kaggle_good_good (270).jpg,4000,1800,RGB,2390899,7b85e8eda678cc02bc1516596546598c
kaggle,good,D:\Tyre_Classification\datasets\raw\kaggle\good\good (271).jpg,good (271).jpg,.jpg,D:\Tyre_Classification\datasets\processed\good\kaggle_good_good (271).jpg,4000,1800,RGB,2215619,db2fe2b48fc3a75ad4cd75d22a53f244
kaggle,good,D:\Tyre_Classification\datasets\raw\kaggle\good\good (272).jpg,good (272).jpg,.jpg,D:\Tyre_Classification\datasets\processed\good\kaggle_good_good (272).jpg,4000,1800,RGB,3107073,a301b59eda414ae1084557fba8caff80
kaggle,good,D:\Tyre_Classification\datasets\raw\kaggle\good\good (273).jpg,good (273).jpg,.jpg,D:\Tyre_Classification\datasets\processed\good\kaggle_good_good (273).jpg,4000,1800,RGB,4000012,ffc725267f82aeac321490eff39f7183
kaggle,good,D:\Tyre_Classification\datasets\raw\kaggle\good\good (274).jpg,good (274).jpg,.jpg,D:\Tyre_Classification\datasets\processed\good\kaggle_good_good (274).jpg,4000,1800,RGB,2926716,020c0bfb1dc33085143b41f6d841f666
kaggle,good,D:\Tyre_Classification\datasets\raw\kaggle\good\good (275).jpg,good (275).jpg,.jpg,D:\Tyre_Classification\datasets\processed\good\kaggle_good_good (275).jpg,4000,1800,RGB,1655944,5c99be74c488fcc042a0c4dc9e5488d7
kaggle,good,D:\Tyre_Classification\datasets\raw\kaggle\good\good (276).jpg,good (276).jpg,.jpg,D:\Tyre_Classification\datasets\processed\good\kaggle_good_good (276).jpg,4000,1800,RGB,3670323,964b9dadddd66b358926d74bcd145f8a
kaggle,good,D:\Tyre_Classification\datasets\raw\kaggle\good\good (277).jpg,good (277).jpg,.jpg,D:\Tyre_Classification\datasets\processed\good\kaggle_good_good (277).jpg,4000,1800,RGB,1875210,77413efbef0c3fe5d38753fb4e11e3dc
kaggle,good,D:\Tyre_Classification\datasets\raw\kaggle\good\good (278).jpg,good (278).jpg,.jpg,D:\Tyre_Classification\datasets\processed\good\kaggle_good_good (278).jpg,1800,4000,RGB,2706560,7b9cc665a7aac1dfa789130a2825c747
kaggle,good,D:\Tyre_Classification\datasets\raw\kaggle\good\good (279).jpg,good (279).jpg,.jpg,D:\Tyre_Classification\datasets\processed\good\kaggle_good_good (279).jpg,1800,4000,RGB,2444021,8bde7d2c6c29914df17993274133d59b
kaggle,good,D:\Tyre_Classification\datasets\raw\kaggle\good\good (28).jpg,good (28).jpg,.jpg,D:\Tyre_Classification\datasets\processed\good\kaggle_good_good (28).jpg,2890,2890,RGB,1770052,e429742c656681c2556a2ff049539d92
kaggle,good,D:\Tyre_Classification\datasets\raw\kaggle\good\good (280).jpg,good (280).jpg,.jpg,D:\Tyre_Classification\datasets\processed\good\kaggle_good_good (280).jpg,1800,4000,RGB,2585698,f87ed45caa0bfa8da0a209eb1be719e2
kaggle,good,D:\Tyre_Classification\datasets\raw\kaggle\good\good (281).jpg,good (281).jpg,.jpg,D:\Tyre_Classification\datasets\processed\good\kaggle_good_good (281).jpg,4000,1800,RGB,2174006,593bbfa8e4356f76a31577dd88881ced
kaggle,good,D:\Tyre_Classification\datasets\raw\kaggle\good\good (282).jpg,good (282).jpg,.jpg,D:\Tyre_Classification\datasets\processed\good\kaggle_good_good (282).jpg,4000,1800,RGB,4063498,a503393fd13ccb558b3d014c7c6faf40
kaggle,good,D:\Tyre_Classification\datasets\raw\kaggle\good\good (283).jpg,good (283).jpg,.jpg,D:\Tyre_Classification\datasets\processed\good\kaggle_good_good (283).jpg,4000,1800,RGB,2577740,690733d6bd640e27ae6cb4736507d7d3
kaggle,good,D:\Tyre_Classification\datasets\raw\kaggle\good\good (284).jpg,good (284).jpg,.jpg,D:\Tyre_Classification\datasets\processed\good\kaggle_good_good (284).jpg,1800,4000,RGB,2566801,056d3a0cef4e59753adb5c57a46eae31
kaggle,good,D:\Tyre_Classification\datasets\raw\kaggle\good\good (285).jpg,good (285).jpg,.jpg,D:\Tyre_Classification\datasets\processed\good\kaggle_good_good (285).jpg,4000,1800,RGB,1902569,4a916b60f03f77918c6d627134535bef
kaggle,good,D:\Tyre_Classification\datasets\raw\kaggle\good\good (286).jpg,good (286).jpg,.jpg,D:\Tyre_Classification\datasets\processed\good\kaggle_good_good (286).jpg,4000,1800,RGB,2514306,315e8c1117639f5d10a795b05fbf9272
kaggle,good,D:\Tyre_Classification\datasets\raw\kaggle\good\good (287).jpg,good (287).jpg,.jpg,D:\Tyre_Classification\datasets\processed\good\kaggle_good_good (287).jpg,4000,1800,RGB,3138879,311927a36beaf4395df4d9c500d9416d
kaggle,good,D:\Tyre_Classification\datasets\raw\kaggle\good\good (288).jpg,good (288).jpg,.jpg,D:\Tyre_Classification\datasets\processed\good\kaggle_good_good (288).jpg,4000,1800,RGB,3327131,14281c4e97b7e876f61b9d87b7ac5e76
kaggle,good,D:\Tyre_Classification\datasets\raw\kaggle\good\good (289).jpg,good (289).jpg,.jpg,D:\Tyre_Classification\datasets\processed\good\kaggle_good_good (289).jpg,1800,4000,RGB,2412245,4ddd5b4df98a76fa77d15e334ee3e493
kaggle,good,D:\Tyre_Classification\datasets\raw\kaggle\good\good (29).jpg,good (29).jpg,.jpg,D:\Tyre_Classification\datasets\processed\good\kaggle_good_good (29).jpg,2352,2352,RGB,1554069,2d746b68d8837ffac02642f65ab5625e
kaggle,good,D:\Tyre_Classification\datasets\raw\kaggle\good\good (290).jpg,good (290).jpg,.jpg,D:\Tyre_Classification\datasets\processed\good\kaggle_good_good (290).jpg,1800,4000,RGB,1925740,b1d64710ea8752e80cfea3d7e8d30d20
kaggle,good,D:\Tyre_Classification\datasets\raw\kaggle\good\good (291).jpg,good (291).jpg,.jpg,D:\Tyre_Classification\datasets\processed\good\kaggle_good_good (291).jpg,1800,4000,RGB,1527335,6edaf2a14f14de4a665ba24ee24be52a
kaggle,good,D:\Tyre_Classification\datasets\raw\kaggle\good\good (292).jpg,good (292).jpg,.jpg,D:\Tyre_Classification\datasets\processed\good\kaggle_good_good (292).jpg,1800,4000,RGB,1821514,39510d3252be1a94ed25a37158e8503e
kaggle,good,D:\Tyre_Classification\datasets\raw\kaggle\good\good (293).jpg,good (293).jpg,.jpg,D:\Tyre_Classification\datasets\processed\good\kaggle_good_good (293).jpg,1800,4000,RGB,1645998,bb2c3b3252838c02d6a6c3e5cc7c12ca
kaggle,good,D:\Tyre_Classification\datasets\raw\kaggle\good\good (294).jpg,good (294).jpg,.jpg,D:\Tyre_Classification\datasets\processed\good\kaggle_good_good (294).jpg,1800,4000,RGB,2419323,775bca56a6ebd474ba1da199d5201e03
kaggle,good,D:\Tyre_Classification\datasets\raw\kaggle\good\good (295).jpg,good (295).jpg,.jpg,D:\Tyre_Classification\datasets\processed\good\kaggle_good_good (295).jpg,1800,4000,RGB,1586716,82efd02e138dc4cf245e9c0c4e3284a6
kaggle,good,D:\Tyre_Classification\datasets\raw\kaggle\good\good (296).jpg,good (296).jpg,.jpg,D:\Tyre_Classification\datasets\processed\good\kaggle_good_good (296).jpg,1800,4000,RGB,1754023,a8381a4e172627a20112eddf3fc71e39
kaggle,good,D:\Tyre_Classification\datasets\raw\kaggle\good\good (297).jpg,good (297).jpg,.jpg,D:\Tyre_Classification\datasets\processed\good\kaggle_good_good (297).jpg,1800,4000,RGB,1583493,78e9c40c7c01213154f402622d8dc5da
kaggle,good,D:\Tyre_Classification\datasets\raw\kaggle\good\good (298).jpg,good (298).jpg,.jpg,D:\Tyre_Classification\datasets\processed\good\kaggle_good_good (298).jpg,1800,4000,RGB,1604242,58f2911d3e677c501d0605a006e40363
kaggle,good,D:\Tyre_Classification\datasets\raw\kaggle\good\good (299).jpg,good (299).jpg,.jpg,D:\Tyre_Classification\datasets\processed\good\kaggle_good_good (299).jpg,1800,4000,RGB,1401328,8dfa325a837c9436737e942bb48d6c8b
kaggle,good,D:\Tyre_Classification\datasets\raw\kaggle\good\good (3).jpg,good (3).jpg,.jpg,D:\Tyre_Classification\datasets\processed\good\kaggle_good_good (3).jpg,1644,1644,RGB,434598,113730cc0b7a62fafefc88b9c4b6ac50
kaggle,good,D:\Tyre_Classification\datasets\raw\kaggle\good\good (30).jpg,good (30).jpg,.jpg,D:\Tyre_Classification\datasets\processed\good\kaggle_good_good (30).jpg,2284,2284,RGB,787159,c957fb51376fd9a35eda087b2ed93c03
kaggle,good,D:\Tyre_Classification\datasets\raw\kaggle\good\good (300).jpg,good (300).jpg,.jpg,D:\Tyre_Classification\datasets\processed\good\kaggle_good_good (300).jpg,1800,4000,RGB,1300708,9346bbd5e8ed968306bc1e85c31f2506
kaggle,good,D:\Tyre_Classification\datasets\raw\kaggle\good\good (301).jpg,good (301).jpg,.jpg,D:\Tyre_Classification\datasets\processed\good\kaggle_good_good (301).jpg,1800,4000,RGB,1617551,28befaf18bc2b0d767c2636ed3e89295
kaggle,good,D:\Tyre_Classification\datasets\raw\kaggle\good\good (302).jpg,good (302).jpg,.jpg,D:\Tyre_Classification\datasets\processed\good\kaggle_good_good (302).jpg,1800,4000,RGB,1364017,8063a56f2cc2e5dd64be8d39b145774f
kaggle,good,D:\Tyre_Classification\datasets\raw\kaggle\good\good (303).jpg,good (303).jpg,.jpg,D:\Tyre_Classification\datasets\processed\good\kaggle_good_good (303).jpg,1800,4000,RGB,1616524,3a3f8b0d298ed5d8413307509455d1e9
kaggle,good,D:\Tyre_Classification\datasets\raw\kaggle\good\good (304).jpg,good (304).jpg,.jpg,D:\Tyre_Classification\datasets\processed\good\kaggle_good_good (304).jpg,1800,4000,RGB,2037945,6bf4bc5d80d4efd539ff5818db5b92de
kaggle,good,D:\Tyre_Classification\datasets\raw\kaggle\good\good (305).jpg,good (305).jpg,.jpg,D:\Tyre_Classification\datasets\processed\good\kaggle_good_good (305).jpg,1800,4000,RGB,1531583,d40e844aad28968755fac2a5f1b1ec6b
kaggle,good,D:\Tyre_Classification\datasets\raw\kaggle\good\good (306).jpg,good (306).jpg,.jpg,D:\Tyre_Classification\datasets\processed\good\kaggle_good_good (306).jpg,1800,4000,RGB,1588632,15cad7d08bc9dd0c297cf1a55810e075
kaggle,good,D:\Tyre_Classification\datasets\raw\kaggle\good\good (307).jpg,good (307).jpg,.jpg,D:\Tyre_Classification\datasets\processed\good\kaggle_good_good (307).jpg,1800,4000,RGB,2377246,06b159e33e03482f4dd2016bf18720d7
kaggle,good,D:\Tyre_Classification\datasets\raw\kaggle\good\good (308).jpg,good (308).jpg,.jpg,D:\Tyre_Classification\datasets\processed\good\kaggle_good_good (308).jpg,1800,4000,RGB,2037655,ad330ad26a52d5fa694af17f803d6d9a
kaggle,good,D:\Tyre_Classification\datasets\raw\kaggle\good\good (309).jpg,good (309).jpg,.jpg,D:\Tyre_Classification\datasets\processed\good\kaggle_good_good (309).jpg,1800,4000,RGB,2136849,74906aaed720179d8dadef8a29e233d7
kaggle,good,D:\Tyre_Classification\datasets\raw\kaggle\good\good (31).jpg,good (31).jpg,.jpg,D:\Tyre_Classification\datasets\processed\good\kaggle_good_good (31).jpg,1344,1344,RGB,604015,c9c055e8db89a45cd1cbd615f9e7e9f0
kaggle,good,D:\Tyre_Classification\datasets\raw\kaggle\good\good (310).jpg,good (310).jpg,.jpg,D:\Tyre_Classification\datasets\processed\good\kaggle_good_good (310).jpg,1800,4000,RGB,1760906,ad2ffe179b08d5c07297c7112885d428
kaggle,good,D:\Tyre_Classification\datasets\raw\kaggle\good\good (311).jpg,good (311).jpg,.jpg,D:\Tyre_Classification\datasets\processed\good\kaggle_good_good (311).jpg,1800,4000,RGB,2056480,8fa6a4910366e5ed98686514d0fbe052
kaggle,good,D:\Tyre_Classification\datasets\raw\kaggle\good\good (312).jpg,good (312).jpg,.jpg,D:\Tyre_Classification\datasets\processed\good\kaggle_good_good (312).jpg,1800,4000,RGB,2093350,47ff71a62f514b96cad8e3e1c88da03d
kaggle,good,D:\Tyre_Classification\datasets\raw\kaggle\good\good (313).jpg,good (313).jpg,.jpg,D:\Tyre_Classification\datasets\processed\good\kaggle_good_good (313).jpg,1800,4000,RGB,2714304,878f79bf324f3feb4ef897496e99066b
kaggle,good,D:\Tyre_Classification\datasets\raw\kaggle\good\good (314).jpg,good (314).jpg,.jpg,D:\Tyre_Classification\datasets\processed\good\kaggle_good_good (314).jpg,1800,4000,RGB,2326998,aced9a9d0c553768e7f363605a440550
kaggle,good,D:\Tyre_Classification\datasets\raw\kaggle\good\good (315).jpg,good (315).jpg,.jpg,D:\Tyre_Classification\datasets\processed\good\kaggle_good_good (315).jpg,1800,4000,RGB,2725572,a53c2941d7760fc4da1aa8a27c1036e6
kaggle,good,D:\Tyre_Classification\datasets\raw\kaggle\good\good (316).jpg,good (316).jpg,.jpg,D:\Tyre_Classification\datasets\processed\good\kaggle_good_good (316).jpg,1800,4000,RGB,1716437,6f5e439891f09ea7bf23bbe9afb56859
kaggle,good,D:\Tyre_Classification\datasets\raw\kaggle\good\good (317).jpg,good (317).jpg,.jpg,D:\Tyre_Classification\datasets\processed\good\kaggle_good_good (317).jpg,1800,4000,RGB,2726718,0066d5cd6c2bc19f1a1457488afb2013
kaggle,good,D:\Tyre_Classification\datasets\raw\kaggle\good\good (318).jpg,good (318).jpg,.jpg,D:\Tyre_Classification\datasets\processed\good\kaggle_good_good (318).jpg,1800,4000,RGB,2024189,ac30862be654445baa5b1acafe9fee74
kaggle,good,D:\Tyre_Classification\datasets\raw\kaggle\good\good (319).jpg,good (319).jpg,.jpg,D:\Tyre_Classification\datasets\processed\good\kaggle_good_good (319).jpg,1800,4000,RGB,2905661,81ea5661776adc34bd8b15311d1fc3a1
kaggle,good,D:\Tyre_Classification\datasets\raw\kaggle\good\good (32).jpg,good (32).jpg,.jpg,D:\Tyre_Classification\datasets\processed\good\kaggle_good_good (32).jpg,1266,1266,RGB,519358,9b79190626df46307d90786d12d2fc31
kaggle,good,D:\Tyre_Classification\datasets\raw\kaggle\good\good (320).jpg,good (320).jpg,.jpg,D:\Tyre_Classification\datasets\processed\good\kaggle_good_good (320).jpg,1800,4000,RGB,2659768,d9e1bb1fb1ba3902e3ee57a23ecd80d4
kaggle,good,D:\Tyre_Classification\datasets\raw\kaggle\good\good (321).jpg,good (321).jpg,.jpg,D:\Tyre_Classification\datasets\processed\good\kaggle_good_good (321).jpg,1800,4000,RGB,2699354,bcd461b68b5ac0a7cb497f9e16f7a2d1
kaggle,good,D:\Tyre_Classification\datasets\raw\kaggle\good\good (322).jpg,good (322).jpg,.jpg,D:\Tyre_Classification\datasets\processed\good\kaggle_good_good (322).jpg,1800,4000,RGB,2354631,7c5282e4d22e95d4ae0cf6d0857259c4
kaggle,good,D:\Tyre_Classification\datasets\raw\kaggle\good\good (323).jpg,good (323).jpg,.jpg,D:\Tyre_Classification\datasets\processed\good\kaggle_good_good (323).jpg,1800,4000,RGB,2357004,76bef8ab78da62139be47beff40452ad
kaggle,good,D:\Tyre_Classification\datasets\raw\kaggle\good\good (324).jpg,good (324).jpg,.jpg,D:\Tyre_Classification\datasets\processed\good\kaggle_good_good (324).jpg,1800,4000,RGB,3201931,376b18c17b6c4d56b81690fe8464f0a7
kaggle,good,D:\Tyre_Classification\datasets\raw\kaggle\good\good (325).jpg,good (325).jpg,.jpg,D:\Tyre_Classification\datasets\processed\good\kaggle_good_good (325).jpg,1800,4000,RGB,3270079,7ea599ff0cfe91adc0bbc50999f67bff
kaggle,good,D:\Tyre_Classification\datasets\raw\kaggle\good\good (326).jpg,good (326).jpg,.jpg,D:\Tyre_Classification\datasets\processed\good\kaggle_good_good (326).jpg,1800,4000,RGB,3644009,d52701add3e2ca594d967532ce0e1292
kaggle,good,D:\Tyre_Classification\datasets\raw\kaggle\good\good (327).jpg,good (327).jpg,.jpg,D:\Tyre_Classification\datasets\processed\good\kaggle_good_good (327).jpg,1800,4000,RGB,3111181,e63f4d4ee1489ac5003d1c256566dbd2
